"Sample_Name","Sample_ID","INC","SpC","pH","Temp","Respiration_Rate_mg_DO_per_L_per_H","Respiration_Rate_mg_DO_per_kg_per_H","Fe_mg_per_kg","Fe_mg_per_L","Initial_Water_Mass_g","Final_Water_Mass_g","Dry_Sediment_Mass_g","Incubation_Water_Mass_g","ATP_nanomol_per_L","ATP_picomol_per_g","Percent_Fine_Sand","Percent_Med_Sand","Percent_Coarse_Sand","Percent_Tot_Sand","Percent_Clay","Percent_Silt","mean_ssa","Initial_Gravimetric_Water","Final_Gravimetric_Water","Lost_Gravimetric_Water"
"EC_065_INC-W3","EC_065","INC-W3",32.25,5.57,19.5,-7.415,-25.697,"0.671","0.194",7.17,7.17,14.82,51.36,19.29,53.98,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.483805668016194,0.483805668016194,0
"EC_065_INC-W4","EC_065","INC-W4",32.67,5.81,19.6,-5.754,-19.926,"0.649","0.187",7.18,7.18,14.84,51.39,19.7,61.9,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.483827493261456,0.483827493261456,0
"EC_065_INC-W5","EC_065","INC-W5",36.77,7.14,19.3,-6.982,-24.004,"0.734","0.213",7.18,7.18,14.84,51.02,13.9,45.02,14.2,52.1,26.9,93.2,4.9,1.9,11.5686666666667,0.483827493261456,0.483827493261456,0
"EC_066_INC-D1","EC_066","INC-D1",37.11,6.11,20.1,-0.177,-0.569,"0.101","0.031",4.19,1.78,15.75,50.59,3,8.96,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.266031746031746,0.113015873015873,0.153015873015873
"EC_066_INC-D2","EC_066","INC-D2",38.61,5.98,20.4,0,0,"0.181","0.056",4.2,1.79,15.75,50.59,2.72,10.09,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.266666666666667,0.113650793650794,0.153015873015873
"EC_066_INC-D3","EC_066","INC-D3",46.63,6.22,20.3,-0.14,-0.446,"0.192","0.06",4.23,1.79,15.86,50.54,2.89,9.37,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.266708701134931,0.112862547288777,0.153846153846154
"EC_066_INC-D4","EC_066","INC-D4",43.97,6.17,19.6,-0.162,-0.517,"0.188","0.059",4.22,1.76,15.84,50.55,2.75,8,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.266414141414141,0.111111111111111,0.15530303030303
"EC_066_INC-D5","EC_066","INC-D5",37.32,7.84,20.3,-0.09,-0.288,"0.148","0.046",4.21,1.46,15.81,50.57,3.4,10.28,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.2662871600253,0.0923466160657812,0.173940543959519
"EC_066_INC-W1","EC_066","INC-W1",37.21,7.6,20.2,-0.368,-1.177,"0.19","0.059",10.23,10.23,15.81,50.57,2.76,8.18,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.647058823529412,0.647058823529412,0
"EC_066_INC-W2","EC_066","INC-W2",36.85,6.9,19.5,-0.362,-1.164,"0.145","0.045",10.12,10.12,15.74,50.59,2.48,9.46,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.64294790343075,0.64294790343075,0
"EC_066_INC-W3","EC_066","INC-W3",37.44,6.04,18.9,-0.451,-1.444,"0.17","0.053",10.06,10.06,15.79,50.57,2.61,9.54,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.637112096263458,0.637112096263458,0
"EC_066_INC-W4","EC_066","INC-W4",35.2,6.14,20.3,-0.352,-1.125,"0.154","0.048",10.07,10.07,15.82,50.56,2.47,8.23,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.63653603034134,0.63653603034134,0
"EC_066_INC-W5","EC_066","INC-W5",35.18,5.94,20.5,-0.399,-1.274,"0.184","0.058",10.02,10.02,15.83,50.56,3.09,9.7,1.2,0.5,94.5,96.2,2.1,1.7,10.0276666666667,0.632975363234365,0.632975363234365,0
"EC_068_INC-D1","EC_068","INC-D1",273.8,6.8,21.9,-125.655,-797.081,"3.326","0.524",11.63,5.62,8.27,52.46,6.28,41.06,14.3,0.9,6.9,22.1,26.9,51,57.538,1.40628778718259,0.67956469165659,0.726723095525998
"EC_068_INC-D2","EC_068","INC-D2",284.6,6.74,21.9,-248.984,-1579.408,"5.299","0.835",11.65,6.26,8.27,52.46,1.42,8.36,14.3,0.9,6.9,22.1,26.9,51,57.538,1.4087061668682,0.756952841596131,0.651753325272068
"EC_068_INC-D3","EC_068","INC-D3",202.5,6.72,21.6,-262.127,-1652.156,"5.553","0.881",11.7,6.24,8.32,52.44,4.37,25.88,14.3,0.9,6.9,22.1,26.9,51,57.538,1.40625,0.75,0.65625
"EC_068_INC-D4","EC_068","INC-D4",282.4,6.69,21.8,-251.195,-1579.155,"6.653","1.058",11.73,6.37,8.34,52.43,5.99,47.11,14.3,0.9,6.9,22.1,26.9,51,57.538,1.40647482014389,0.76378896882494,0.642685851318945
"EC_068_INC-D5","EC_068","INC-D5",259.7,6.74,21.7,-227.617,-1430.93,"7.093","1.128",11.75,6.35,8.34,52.43,7.13,67.3,14.3,0.9,6.9,22.1,26.9,51,57.538,1.40887290167866,0.761390887290168,0.647482014388489
"EC_068_INC-W1","EC_068","INC-W1",307.2,6.91,21.7,-259.426,-1637.412,"7.719","1.223",15.63,15.63,8.31,52.45,2.51,22.04,14.3,0.9,6.9,22.1,26.9,51,57.538,1.88086642599278,1.88086642599278,0
"EC_068_INC-W2","EC_068","INC-W2",322.1,6.78,21.9,-265.563,-1673.813,"7.293","1.157",14.67,14.67,8.32,52.44,4.2,35.66,14.3,0.9,6.9,22.1,26.9,51,57.538,1.76322115384615,1.76322115384615,0
"EC_068_INC-W3","EC_068","INC-W3",312.1,6.84,21.9,-260.234,-1646.788,"6.914","1.093",14.6,14.6,8.29,52.46,3,25.23,14.3,0.9,6.9,22.1,26.9,51,57.538,1.76115802171291,1.76115802171291,0
